category,item,status,source_path,archive_path,commit,notes
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/.gate1-approved,archive/changes/CHANGE-026-小说全功能生成/.gate1-approved,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/.gate2-approved,archive/changes/CHANGE-026-小说全功能生成/.gate2-approved,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/01-需求分析.md,archive/changes/CHANGE-026-小说全功能生成/01-需求分析.md,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/02-技术设计.md,archive/changes/CHANGE-026-小说全功能生成/02-技术设计.md,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/03-编码计划.md,archive/changes/CHANGE-026-小说全功能生成/03-编码计划.md,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/04-编码报告-v1.md,archive/changes/CHANGE-026-小说全功能生成/04-编码报告-v1.md,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/04-编码报告-v2.md,archive/changes/CHANGE-026-小说全功能生成/04-编码报告-v2.md,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/05-代码检查报告-v1.md,archive/changes/CHANGE-026-小说全功能生成/05-代码检查报告-v1.md,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/06-专家评审报告-v1.md,archive/changes/CHANGE-026-小说全功能生成/06-专家评审报告-v1.md,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/07-单元测试报告-v1.md,archive/changes/CHANGE-026-小说全功能生成/07-单元测试报告-v1.md,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/08-集成测试报告-v1.md,archive/changes/CHANGE-026-小说全功能生成/08-集成测试报告-v1.md,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/09-CI验证报告-v1.md,archive/changes/CHANGE-026-小说全功能生成/09-CI验证报告-v1.md,03fe5fd,
changes,CHANGE-026-小说全功能生成,archived,.harness/changes/CHANGE-026-小说全功能生成/10-部署验证报告-v1.md,archive/changes/CHANGE-026-小说全功能生成/10-部署验证报告-v1.md,03fe5fd,
changes,CHANGE-027-代码质量改进,archived,.harness/changes/CHANGE-027-代码质量改进/.gate1-approved,archive/changes/CHANGE-027-代码质量改进/.gate1-approved,0637259,
changes,CHANGE-027-代码质量改进,archived,.harness/changes/CHANGE-027-代码质量改进/01-需求分析.md,archive/changes/CHANGE-027-代码质量改进/01-需求分析.md,0637259,
changes,CHANGE-027-代码质量改进,archived,.harness/changes/CHANGE-027-代码质量改进/02-技术设计.md,archive/changes/CHANGE-027-代码质量改进/02-技术设计.md,0637259,
changes,CHANGE-027-代码质量改进,archived,.harness/changes/CHANGE-027-代码质量改进/03-编码计划.md,archive/changes/CHANGE-027-代码质量改进/03-编码计划.md,0637259,
changes,CHANGE-027-代码质量改进,archived,.harness/changes/CHANGE-027-代码质量改进/04-编码报告-v1.md,archive/changes/CHANGE-027-代码质量改进/04-编码报告-v1.md,0637259,
changes,CHANGE-027-代码质量改进,archived,.harness/changes/CHANGE-027-代码质量改进/05-代码检查报告-v1.md,archive/changes/CHANGE-027-代码质量改进/05-代码检查报告-v1.md,0637259,
changes,CHANGE-027-代码质量改进,archived,.harness/changes/CHANGE-027-代码质量改进/06-专家评审报告-v1.md,archive/changes/CHANGE-027-代码质量改进/06-专家评审报告-v1.md,0637259,
changes,CHANGE-028-frontend-api-url-fix,archived,.harness/changes/CHANGE-028-frontend-api-url-fix/.gate1-approved,archive/changes/CHANGE-028-frontend-api-url-fix/.gate1-approved,0637259,
changes,CHANGE-028-frontend-api-url-fix,archived,.harness/changes/CHANGE-028-frontend-api-url-fix/01-需求分析.md,archive/changes/CHANGE-028-frontend-api-url-fix/01-需求分析.md,0637259,
changes,CHANGE-028-frontend-api-url-fix,archived,.harness/changes/CHANGE-028-frontend-api-url-fix/02-技术设计.md,archive/changes/CHANGE-028-frontend-api-url-fix/02-技术设计.md,0637259,
changes,CHANGE-028-frontend-api-url-fix,archived,.harness/changes/CHANGE-028-frontend-api-url-fix/03-编码计划.md,archive/changes/CHANGE-028-frontend-api-url-fix/03-编码计划.md,0637259,
changes,CHANGE-028-frontend-api-url-fix,archived,.harness/changes/CHANGE-028-frontend-api-url-fix/04-编码报告-v1.md,archive/changes/CHANGE-028-frontend-api-url-fix/04-编码报告-v1.md,0637259,
changes,CHANGE-028-frontend-api-url-fix,archived,.harness/changes/CHANGE-028-frontend-api-url-fix/05-代码检查报告-v1.md,archive/changes/CHANGE-028-frontend-api-url-fix/05-代码检查报告-v1.md,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/.gate1-approved,archive/changes/CHANGE-029-chapter-volume-display/.gate1-approved,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/.gate2-approved,archive/changes/CHANGE-029-chapter-volume-display/.gate2-approved,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/01-需求分析.md,archive/changes/CHANGE-029-chapter-volume-display/01-需求分析.md,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/02-技术设计.md,archive/changes/CHANGE-029-chapter-volume-display/02-技术设计.md,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/03-编码计划.md,archive/changes/CHANGE-029-chapter-volume-display/03-编码计划.md,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/04-编码报告-v1.md,archive/changes/CHANGE-029-chapter-volume-display/04-编码报告-v1.md,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/05-代码检查报告-v1.md,archive/changes/CHANGE-029-chapter-volume-display/05-代码检查报告-v1.md,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/06-专家评审报告-v1.md,archive/changes/CHANGE-029-chapter-volume-display/06-专家评审报告-v1.md,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/07-单元测试报告-v1.md,archive/changes/CHANGE-029-chapter-volume-display/07-单元测试报告-v1.md,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/08-集成测试报告-v1.md,archive/changes/CHANGE-029-chapter-volume-display/08-集成测试报告-v1.md,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/09-CI验证报告-v1.md,archive/changes/CHANGE-029-chapter-volume-display/09-CI验证报告-v1.md,0637259,
changes,CHANGE-029-chapter-volume-display,archived,.harness/changes/CHANGE-029-chapter-volume-display/10-部署验证报告-v1.md,archive/changes/CHANGE-029-chapter-volume-display/10-部署验证报告-v1.md,0637259,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/.gate1-approved,archive/changes/CHANGE-030-story-knowledge-graph/.gate1-approved,1260a0f,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/01-需求分析.md,archive/changes/CHANGE-030-story-knowledge-graph/01-需求分析.md,0637259,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/02-技术设计.md,archive/changes/CHANGE-030-story-knowledge-graph/02-技术设计.md,0637259,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/03-编码计划.md,archive/changes/CHANGE-030-story-knowledge-graph/03-编码计划.md,1260a0f,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/04-编码报告-v1.md,archive/changes/CHANGE-030-story-knowledge-graph/04-编码报告-v1.md,1260a0f,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/05-代码检查报告-v1.md,archive/changes/CHANGE-030-story-knowledge-graph/05-代码检查报告-v1.md,1260a0f,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/06-专家评审报告-v1.md,archive/changes/CHANGE-030-story-knowledge-graph/06-专家评审报告-v1.md,1260a0f,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/07-单元测试报告-v1.md,archive/changes/CHANGE-030-story-knowledge-graph/07-单元测试报告-v1.md,1260a0f,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/08-集成测试报告-v1.md,archive/changes/CHANGE-030-story-knowledge-graph/08-集成测试报告-v1.md,1260a0f,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/09-CI验证报告-v1.md,archive/changes/CHANGE-030-story-knowledge-graph/09-CI验证报告-v1.md,1260a0f,
changes,CHANGE-030-story-knowledge-graph,archived,.harness/changes/CHANGE-030-story-knowledge-graph/10-部署验证报告-v1.md,archive/changes/CHANGE-030-story-knowledge-graph/10-部署验证报告-v1.md,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/.gate1-approved,archive/changes/CHANGE-031-architecture-cleanup/.gate1-approved,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/.gate2-approved,archive/changes/CHANGE-031-architecture-cleanup/.gate2-approved,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/01-需求分析.md,archive/changes/CHANGE-031-architecture-cleanup/01-需求分析.md,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/02-技术设计.md,archive/changes/CHANGE-031-architecture-cleanup/02-技术设计.md,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/03-编码计划.md,archive/changes/CHANGE-031-architecture-cleanup/03-编码计划.md,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/04-编码报告-v1.md,archive/changes/CHANGE-031-architecture-cleanup/04-编码报告-v1.md,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/05-代码检查报告-v1.md,archive/changes/CHANGE-031-architecture-cleanup/05-代码检查报告-v1.md,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/06-专家评审报告-v1.md,archive/changes/CHANGE-031-architecture-cleanup/06-专家评审报告-v1.md,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/07-单元测试报告-v1.md,archive/changes/CHANGE-031-architecture-cleanup/07-单元测试报告-v1.md,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/08-集成测试报告-v1.md,archive/changes/CHANGE-031-architecture-cleanup/08-集成测试报告-v1.md,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/09-CI验证报告-v1.md,archive/changes/CHANGE-031-architecture-cleanup/09-CI验证报告-v1.md,1260a0f,
changes,CHANGE-031-architecture-cleanup,archived,.harness/changes/CHANGE-031-architecture-cleanup/10-部署验证报告-v1.md,archive/changes/CHANGE-031-architecture-cleanup/10-部署验证报告-v1.md,1260a0f,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/.gate1-approved,archive/changes/CHANGE-032-live-knowledge-graph/.gate1-approved,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/.gate2-approved,archive/changes/CHANGE-032-live-knowledge-graph/.gate2-approved,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/01-需求分析.md,archive/changes/CHANGE-032-live-knowledge-graph/01-需求分析.md,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/02-技术设计.md,archive/changes/CHANGE-032-live-knowledge-graph/02-技术设计.md,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/03-编码计划.md,archive/changes/CHANGE-032-live-knowledge-graph/03-编码计划.md,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/05-代码检查报告-v1.md,archive/changes/CHANGE-032-live-knowledge-graph/05-代码检查报告-v1.md,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/06-专家评审报告-v1.md,archive/changes/CHANGE-032-live-knowledge-graph/06-专家评审报告-v1.md,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/07-单元测试报告-v1.md,archive/changes/CHANGE-032-live-knowledge-graph/07-单元测试报告-v1.md,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/08-集成测试报告-v1.md,archive/changes/CHANGE-032-live-knowledge-graph/08-集成测试报告-v1.md,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/09-CI验证报告-v1.md,archive/changes/CHANGE-032-live-knowledge-graph/09-CI验证报告-v1.md,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/10-部署验证报告-v1.md,archive/changes/CHANGE-032-live-knowledge-graph/10-部署验证报告-v1.md,b029902,
changes,CHANGE-032-live-knowledge-graph,archived,.harness/changes/CHANGE-032-live-knowledge-graph/summary.md,archive/changes/CHANGE-032-live-knowledge-graph/summary.md,b029902,
changes,CHANGE-033-任务大厅与质量评估,archived,.harness/changes/CHANGE-033-任务大厅与质量评估/summary.md,archive/changes/CHANGE-033-任务大厅与质量评估/summary.md,413f7f0,
changes,CHANGE-034-story-bible与三层图谱,archived,.harness/changes/CHANGE-034-story-bible与三层图谱/summary.md,archive/changes/CHANGE-034-story-bible与三层图谱/summary.md,413f7f0,
changes,CHANGE-035-任务进度与图谱UX优化,archived,.harness/changes/CHANGE-035-任务进度与图谱UX优化/summary.md,archive/changes/CHANGE-035-任务进度与图谱UX优化/summary.md,413f7f0,
changes,CHANGE-036-修复章节生成挂起与API调用,archived,.harness/changes/CHANGE-036-修复章节生成挂起与API调用/summary.md,archive/changes/CHANGE-036-修复章节生成挂起与API调用/summary.md,413f7f0,
changes,CHANGE-038-章节生成修复,archived,.harness/changes/CHANGE-038-章节生成修复/04-编码报告-v1.md,archive/changes/CHANGE-038-章节生成修复/04-编码报告-v1.md,e52f87f,
changes,CHANGE-038-章节生成修复,archived,.harness/changes/CHANGE-038-章节生成修复/summary.md,archive/changes/CHANGE-038-章节生成修复/summary.md,e52f87f,
changes,CHANGE-039-版本化评审与UI重构,archived,.harness/changes/CHANGE-039-版本化评审与UI重构/01-立项摘要.md,archive/changes/CHANGE-039-版本化评审与UI重构/01-立项摘要.md,d60a7ee,
changes,CHANGE-039-版本化评审与UI重构,archived,.harness/changes/CHANGE-039-版本化评审与UI重构/04-编码报告-v1.md,archive/changes/CHANGE-039-版本化评审与UI重构/04-编码报告-v1.md,d60a7ee,
changes,CHANGE-042-chapter-bug-and-loadtest,archived,.harness/changes/CHANGE-042-chapter-bug-and-loadtest/.gate2-approved,archive/changes/CHANGE-042-chapter-bug-and-loadtest/.gate2-approved,5799e10,
changes,CHANGE-042-chapter-bug-and-loadtest,archived,.harness/changes/CHANGE-042-chapter-bug-and-loadtest/01-需求分析.md,archive/changes/CHANGE-042-chapter-bug-and-loadtest/01-需求分析.md,5799e10,
changes,CHANGE-042-chapter-bug-and-loadtest,archived,.harness/changes/CHANGE-042-chapter-bug-and-loadtest/02-实施方案.md,archive/changes/CHANGE-042-chapter-bug-and-loadtest/02-实施方案.md,5799e10,
changes,CHANGE-042-chapter-bug-and-loadtest,archived,.harness/changes/CHANGE-042-chapter-bug-and-loadtest/03-编码报告.md,archive/changes/CHANGE-042-chapter-bug-and-loadtest/03-编码报告.md,5799e10,
changes,CHANGE-042-chapter-bug-and-loadtest,archived,.harness/changes/CHANGE-042-chapter-bug-and-loadtest/04-验证报告.md,archive/changes/CHANGE-042-chapter-bug-and-loadtest/04-验证报告.md,5799e10,
changes,CHANGE-043-API压力测试扩展,archived,.harness/changes/CHANGE-043-API压力测试扩展/01-需求分析.md,archive/changes/CHANGE-043-API压力测试扩展/01-需求分析.md,e5bebc2,
changes,CHANGE-044-百万字长篇生成验证,archived,.harness/changes/CHANGE-044-百万字长篇生成验证/01-需求分析.md,archive/changes/CHANGE-044-百万字长篇生成验证/01-需求分析.md,407a032,
changes,CHANGE-044-百万字长篇生成验证,archived,.harness/changes/CHANGE-044-百万字长篇生成验证/02-技术设计.md,archive/changes/CHANGE-044-百万字长篇生成验证/02-技术设计.md,407a032,
changes,CHANGE-044-百万字长篇生成验证,archived,.harness/changes/CHANGE-044-百万字长篇生成验证/03-编码计划.md,archive/changes/CHANGE-044-百万字长篇生成验证/03-编码计划.md,407a032,
changes,CHANGE-044-百万字长篇生成验证,archived,.harness/changes/CHANGE-044-百万字长篇生成验证/04-编码报告-v1.md,archive/changes/CHANGE-044-百万字长篇生成验证/04-编码报告-v1.md,407a032,
changes,CHANGE-044-百万字长篇生成验证,archived,.harness/changes/CHANGE-044-百万字长篇生成验证/05-代码检查报告-v1.md,archive/changes/CHANGE-044-百万字长篇生成验证/05-代码检查报告-v1.md,407a032,
changes,CHANGE-044-百万字长篇生成验证,archived,.harness/changes/CHANGE-044-百万字长篇生成验证/06-专家评审报告-v1.md,archive/changes/CHANGE-044-百万字长篇生成验证/06-专家评审报告-v1.md,407a032,
changes,CHANGE-044-百万字长篇生成验证,archived,.harness/changes/CHANGE-044-百万字长篇生成验证/07-单元测试报告-v1.md,archive/changes/CHANGE-044-百万字长篇生成验证/07-单元测试报告-v1.md,407a032,
changes,CHANGE-044-百万字长篇生成验证,archived,.harness/changes/CHANGE-044-百万字长篇生成验证/08-集成测试报告-v1.md,archive/changes/CHANGE-044-百万字长篇生成验证/08-集成测试报告-v1.md,407a032,
changes,CHANGE-044-百万字长篇生成验证,archived,.harness/changes/CHANGE-044-百万字长篇生成验证/09-CI验证报告-v1.md,archive/changes/CHANGE-044-百万字长篇生成验证/09-CI验证报告-v1.md,407a032,
changes,CHANGE-044-百万字长篇生成验证,archived,.harness/changes/CHANGE-044-百万字长篇生成验证/10-部署验证报告-v1.md,archive/changes/CHANGE-044-百万字长篇生成验证/10-部署验证报告-v1.md,407a032,
changes,CHANGE-045-章节节奏控制与定向改写闭环,archived,.harness/changes/CHANGE-045-章节节奏控制与定向改写闭环/coding-report-phase1.md,archive/changes/CHANGE-045-章节节奏控制与定向改写闭环/coding-report-phase1.md,76a9dab,
changes,CHANGE-045-章节节奏控制与定向改写闭环,archived,.harness/changes/CHANGE-045-章节节奏控制与定向改写闭环/coding-report.md,archive/changes/CHANGE-045-章节节奏控制与定向改写闭环/coding-report.md,76a9dab,
changes,CHANGE-046-导出与发布系统,archived,.harness/changes/CHANGE-046-导出与发布系统/ci-result.md,archive/changes/CHANGE-046-导出与发布系统/ci-result.md,fa2be8d,
changes,CHANGE-046-导出与发布系统,archived,.harness/changes/CHANGE-046-导出与发布系统/code-review.md,archive/changes/CHANGE-046-导出与发布系统/code-review.md,fa2be8d,
changes,CHANGE-046-导出与发布系统,archived,.harness/changes/CHANGE-046-导出与发布系统/coding-report.md,archive/changes/CHANGE-046-导出与发布系统/coding-report.md,fa2be8d,
changes,CHANGE-047-大纲正文双向同步,archived,.harness/changes/CHANGE-047-大纲正文双向同步/ci-result.md,archive/changes/CHANGE-047-大纲正文双向同步/ci-result.md,fa2be8d,
changes,CHANGE-047-大纲正文双向同步,archived,.harness/changes/CHANGE-047-大纲正文双向同步/code-review.md,archive/changes/CHANGE-047-大纲正文双向同步/code-review.md,fa2be8d,
changes,CHANGE-047-大纲正文双向同步,archived,.harness/changes/CHANGE-047-大纲正文双向同步/coding-report.md,archive/changes/CHANGE-047-大纲正文双向同步/coding-report.md,fa2be8d,
changes,CHANGE-047-大纲正文双向同步,archived,.harness/changes/CHANGE-047-大纲正文双向同步/test-review.md,archive/changes/CHANGE-047-大纲正文双向同步/test-review.md,fa2be8d,
changes,CHANGE-048-读者视角模拟,archived,.harness/changes/CHANGE-048-读者视角模拟/ci-result.md,archive/changes/CHANGE-048-读者视角模拟/ci-result.md,fa2be8d,
changes,CHANGE-048-读者视角模拟,archived,.harness/changes/CHANGE-048-读者视角模拟/code-review.md,archive/changes/CHANGE-048-读者视角模拟/code-review.md,fa2be8d,
changes,CHANGE-048-读者视角模拟,archived,.harness/changes/CHANGE-048-读者视角模拟/coding-report.md,archive/changes/CHANGE-048-读者视角模拟/coding-report.md,fa2be8d,
changes,CHANGE-048-读者视角模拟,archived,.harness/changes/CHANGE-048-读者视角模拟/test-review.md,archive/changes/CHANGE-048-读者视角模拟/test-review.md,fa2be8d,
changes,CHANGE-049-项目优化解耦与冗余消除,archived,.harness/changes/CHANGE-049-项目优化解耦与冗余消除/ci-result.md,archive/changes/CHANGE-049-项目优化解耦与冗余消除/ci-result.md,3974d31,
changes,CHANGE-049-项目优化解耦与冗余消除,archived,.harness/changes/CHANGE-049-项目优化解耦与冗余消除/code-review.md,archive/changes/CHANGE-049-项目优化解耦与冗余消除/code-review.md,96b5c80,
changes,CHANGE-049-项目优化解耦与冗余消除,archived,.harness/changes/CHANGE-049-项目优化解耦与冗余消除/coding-report.md,archive/changes/CHANGE-049-项目优化解耦与冗余消除/coding-report.md,96b5c80,
changes,CHANGE-049-项目优化解耦与冗余消除,archived,.harness/changes/CHANGE-049-项目优化解耦与冗余消除/test-report.md,archive/changes/CHANGE-049-项目优化解耦与冗余消除/test-report.md,96b5c80,
changes,CHANGE-049-项目优化解耦与冗余消除,archived,.harness/changes/CHANGE-049-项目优化解耦与冗余消除/test-review.md,archive/changes/CHANGE-049-项目优化解耦与冗余消除/test-review.md,96b5c80,
changes,CHANGE-050-工程质量修复-层级边界与前端测试,archived,.harness/changes/CHANGE-050-工程质量修复-层级边界与前端测试/ci-result.md,archive/changes/CHANGE-050-工程质量修复-层级边界与前端测试/ci-result.md,c71584b,
changes,CHANGE-050-工程质量修复-层级边界与前端测试,archived,.harness/changes/CHANGE-050-工程质量修复-层级边界与前端测试/code-review.md,archive/changes/CHANGE-050-工程质量修复-层级边界与前端测试/code-review.md,413f7f0,
changes,CHANGE-050-工程质量修复-层级边界与前端测试,archived,.harness/changes/CHANGE-050-工程质量修复-层级边界与前端测试/coding-report.md,archive/changes/CHANGE-050-工程质量修复-层级边界与前端测试/coding-report.md,413f7f0,
changes,CHANGE-050-工程质量修复-层级边界与前端测试,archived,.harness/changes/CHANGE-050-工程质量修复-层级边界与前端测试/gate2-summary.md,archive/changes/CHANGE-050-工程质量修复-层级边界与前端测试/gate2-summary.md,c71584b,
changes,CHANGE-050-工程质量修复-层级边界与前端测试,archived,.harness/changes/CHANGE-050-工程质量修复-层级边界与前端测试/test-report.md,archive/changes/CHANGE-050-工程质量修复-层级边界与前端测试/test-report.md,413f7f0,
changes,CHANGE-050-工程质量修复-层级边界与前端测试,archived,.harness/changes/CHANGE-050-工程质量修复-层级边界与前端测试/test-review.md,archive/changes/CHANGE-050-工程质量修复-层级边界与前端测试/test-review.md,413f7f0,
plans,2026-07-03-refactor-split-projects-and-novelmanager.md,archived,docs/superpowers/plans/2026-07-03-refactor-split-projects-and-novelmanager.md,archive/plans/2026-07-03-refactor-split-projects-and-novelmanager.md,e124b3e,
plans,2026-07-04-backend-refactor-review.md,archived,docs/superpowers/plans/2026-07-04-backend-refactor-review.md,archive/plans/2026-07-04-backend-refactor-review.md,e124b3e,
plans,2026-07-04-frontend-refactor.md,archived,docs/superpowers/plans/2026-07-04-frontend-refactor.md,archive/plans/2026-07-04-frontend-refactor.md,e124b3e,
plans,2026-07-04-quality-optimization.md,archived,docs/superpowers/plans/2026-07-04-quality-optimization.md,archive/plans/2026-07-04-quality-optimization.md,450312e,
plans,2026-07-04-xiaoshuo-5-priorities-complete-plan.md,archived,docs/superpowers/plans/2026-07-04-xiaoshuo-5-priorities-complete-plan.md,archive/plans/2026-07-04-xiaoshuo-5-priorities-complete-plan.md,e124b3e,
plans,2026-07-14-funnel-quality-gate.md,archived,docs/superpowers/plans/2026-07-14-funnel-quality-gate.md,archive/plans/2026-07-14-funnel-quality-gate.md,f667b34,
plans,2026-07-15-long-form-quality-gate-integration.md,archived,docs/superpowers/plans/2026-07-15-long-form-quality-gate-integration.md,archive/plans/2026-07-15-long-form-quality-gate-integration.md,374f929,
plans,2026-07-18-round2-cleanup-and-refactor.md,archived,docs/superpowers/plans/2026-07-18-round2-cleanup-and-refactor.md,archive/plans/2026-07-18-round2-cleanup-and-refactor.md,5653747,
specs,2026-07-15-long-form-quality-gate-integration-design.md,archived,docs/superpowers/specs/2026-07-15-long-form-quality-gate-integration-design.md,archive/specs/2026-07-15-long-form-quality-gate-integration-design.md,3bec709,
reports,E2E_VERIFICATION_REPORT.md,archived,docs/E2E_VERIFICATION_REPORT.md,archive/reports/E2E_VERIFICATION_REPORT.md,2f0ce88,
reports,harness,archived,.harness/changes/ci-result.md,archive/reports/harness/ci-result.md,118a656,
reports,harness,archived,.harness/changes/code-review.md,archive/reports/harness/code-review.md,ca88dab,
reports,harness,archived,.harness/changes/coding-report.md,archive/reports/harness/coding-report.md,ca88dab,
reports,harness,archived,.harness/changes/test-report.md,archive/reports/harness/test-report.md,ca88dab,
reports,harness,archived,.harness/changes/test-review.md,archive/reports/harness/test-review.md,ca88dab,
reports,本次改动内容.md,archived,docs/本次改动内容.md,archive/reports/本次改动内容.md,eac9604,
scratch,post-funnel-cleanup,archived,.scratch/post-funnel-cleanup/issues/01-security-ops-debt.md,archive/scratch/post-funnel-cleanup/issues/01-security-ops-debt.md,5653747,
scratch,post-funnel-cleanup,archived,.scratch/post-funnel-cleanup/issues/02-split-novel-generator.md,archive/scratch/post-funnel-cleanup/issues/02-split-novel-generator.md,5653747,
scratch,post-funnel-cleanup,archived,.scratch/post-funnel-cleanup/issues/03-chapter-generator-context.md,archive/scratch/post-funnel-cleanup/issues/03-chapter-generator-context.md,5653747,
scratch,post-funnel-cleanup,archived,.scratch/post-funnel-cleanup/issues/04-gate-convergence-short-form.md,archive/scratch/post-funnel-cleanup/issues/04-gate-convergence-short-form.md,5653747,
scratch,post-funnel-cleanup,archived,.scratch/post-funnel-cleanup/issues/05-long-form-progress-ui.md,archive/scratch/post-funnel-cleanup/issues/05-long-form-progress-ui.md,7bf09e0,
scratch,post-funnel-cleanup,archived,.scratch/post-funnel-cleanup/issues/06-short-form-taskdetail-ux.md,archive/scratch/post-funnel-cleanup/issues/06-short-form-taskdetail-ux.md,57949b6,
scratch,post-funnel-cleanup,archived,.scratch/post-funnel-cleanup/issues/07-project-structure-cleanup.md,archive/scratch/post-funnel-cleanup/issues/07-project-structure-cleanup.md,dc7720f,
